Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
India,IND,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,7.614408156,7.583327819,7.554136804,7.515316205,7.450266769,7.363992215,7.261656501,7.143544224,7.024664832,6.92879846,6.870334044,6.841830918,6.83784577,6.850758358,6.934317632,7.086987375,7.243437505,7.409294899,7.590955435,7.726392668,7.80694129,7.8771313,7.933572304,7.974683888,7.996361636,8.006484749,8.012217755,8.014461371,8.017454778,8.022028133,8.021501041,8.011403935,8.001415714,7.998530292,7.999004056,8.004267679,8.02052881,8.042452917,8.066451868,8.096408775,8.121642085,8.136600623,8.140337521,8.130766045,8.124026368,8.13930177,8.173655472,8.221173295,8.282618721,8.348587419,8.406928898,8.461949313,8.509851695,8.54203404,8.561172126,8.562862825,8.547828606,8.530928713,8.510856018,8.483698636,8.466953928,8.458697855
India,IND,"Population ages 15-64, total",SP.POP.1564.TO,250572490,254983160,259461462,264033144,269239453,275095446,281128542,287440562,294131776,301154377,308479482,315989498,323685090,331640545,339752276,348039335,356475048,365254332,374467006,383945578,393699476,403630682,413737921,424166130,434850151,445720916,456823486,468194817,479936444,492063295,504451116,516954044,529565821,542339649,555426168,568890441,582689001,596800684,611160335,625784989,640617507,655697139,670914857,686160442,701561063,716911600,732180068,747505065,762763594,777995638,793438411,809037482,824603950,840060464,854999441,869459756,884115112,898694113,912553718,925771433,938586445,950245567
India,IND,"Population ages 15-64, female",SP.POP.1564.FE.IN,121010551,123162824,125347053,127558447,130029223,132791602,135649237,138647011,141826042,145156489,148626216,152175507,155804326,159553692,163375406,167283175,171269589,175438630,179840592,184394291,189104367,193917743,198827033,203899347,209098486,214387546,219787007,225315297,231025251,236922889,242944659,249015323,255131549,261319462,267645833,274136465,280773055,287558971,294469486,301513426,308668232,315952267,323305918,330680176,338151557,345614864,353034885,360479007,367890500,375280793,382761368,390310453,397829068,405280918,412483499,419436547,426461342,433446061,440078207,446395775,452534765,458164165
India,IND,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,10.75401937,10.97985546,11.21113858,11.45343085,11.62172587,11.70879332,11.78768134,11.85027207,11.88694476,11.89473683,11.88720668,11.87565209,11.8583452,11.83574866,11.81176815,11.77825241,11.7332961,11.68866752,11.6498345,11.61041837,11.57167321,11.54473636,11.52310551,11.50136718,11.48512556,11.46226192,11.42542906,11.37273221,11.29947495,11.22596663,11.18191174,11.16497541,11.1655708,11.18556095,11.21171074,11.22402852,11.22752932,11.21825128,11.18584384,11.13294708,11.05482744,10.95160705,10.84343539,10.73606912,10.62363853,10.52140916,10.42339743,10.32146072,10.22542072,10.13316998,10.04733989,9.98094798,9.921034808,9.846466992,9.756857428,9.640226748,9.479695622,9.300302843,9.132330395,8.983892798,8.856349425,8.754197852
India,IND,"Population ages 0-14, total",SP.POP.0014.TO,180703655,186176468,191752234,197410631,202662755,207262141,211583830,215806472,220113069,224485936,228813995,233205723,237668277,242226936,246929635,251621410,256283882,260929754,265520937,270269035,275362558,280757182,286239853,291753466,297413051,303147852,308918441,314595875,320048218,325342205,330481929,335504756,340506986,345436744,350131218,354497916,358460047,362107706,365499728,368541209,371399589,374160274,376722116,378985211,380871016,382384784,383376618,383911555,384229660,384392935,384325879,383999879,383387682,382437090,380905172,378793176,376404880,373697370,370831170,367825260,364629264,361569242
India,IND,"Population ages 0-14, female",SP.POP.0014.FE.IN,87442305,90010652,92621895,95287161,97807150,100042918,102143283,104196854,106293825,108423772,110529382,112661270,114821338,117022250,119287181,121540923,123774031,125993942,128183880,130443320,132857959,135406795,137996643,140604489,143282818,145998524,148733707,151420422,153998880,156514539,158963000,161344326,163700301,166002074,168165062,170146482,171921358,173534316,175011232,176321733,177545254,178723539,179820977,180776648,181541639,182131874,182495898,182667444,182756735,182800151,182760984,182619031,182362184,181963373,181292991,180350157,179281944,178062210,176776426,175441886,174029920,172690428
India,IND,Women who were first married by age 18 (% of women ages 20-24),SP.M18.2024.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.2,,,,,,50,,,,,,,44.5,,,,,,,,,,25.3,,,,,22.3
India,IND,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,37.028159,37.250864,37.645288,38.067761,38.412446,36.60717,36.985637,37.299909,39.725549,40.150305,40.640229,41.257245,41.915444,42.744805,43.779715,44.48953,45.057271,45.453656,45.867827,46.284924,46.74036,47.347524,48.07729,48.885426,49.732602,50.558339,51.319213,51.988605,52.56644,53.128656,53.615218,54.113338,54.64526,55.147384,55.698067,56.196341,56.655517,57.103661,57.529499,57.941784,58.494297,59.052275,59.865553,60.64381,61.327803,62.079166,62.672855,63.133693,63.491706,63.825923,64.217354,64.728118,65.448685,66.314398,67.278181,68.163456,68.891082,69.363242,69.6327,69.849344,68.195827,
India,IND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.218,45.398,45.659,45.936,46.184,44.98,45.333,45.674,47.471,47.857,48.241,48.632,49.025,49.539,50.244,50.812,51.388,51.909,52.492,53.06,53.611,54.175,54.732,55.281,55.816,56.334,56.835,57.315,57.777,58.233,58.652,59.055,59.452,59.815,60.216,60.596,60.984,61.388,61.792,62.207,62.669,63.091,63.616,64.094,64.524,64.996,65.412,65.788,66.149,66.513,66.909,67.359,67.887,68.46,69.074,69.636,70.117,70.467,70.71,70.91,70.15,
India,IND,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,155.8,153.7,151.7,149.8,148.1,146.5,144.9,143.4,141.8,140.4,138.9,137.3,135.5,133.5,130.7,127.6,124.4,121,117.9,114.8,111.6,108.5,105.4,102.5,100,97.6,95.7,93.6,91.1,88.7,86.3,84.2,82.3,80.6,78.9,77.2,75.2,73.4,71.3,68.6,66.8,64.9,63.1,61.1,58.4,56.6,54.3,52.3,50.2,48,46,43.7,41.5,39.4,37.3,35.3,33.4,31.6,29.9,28.2,26.7,25.3
India,IND,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,42.506,42.294,42.101,41.907,41.721,41.346,40.918,40.592,40.207,39.792,39.533,39.43,39.173,38.962,38.629,37.937,37.665,36.89,36.383,36.252,36.214,36.024,35.605,35.3,35.094,34.602,34.483,33.681,33.166,32.549,31.816,31.423,30.914,30.285,29.841,29.361,28.786,28.274,27.784,27.26,27.001,26.728,26.082,25.375,24.728,23.94,23.22,22.713,22.276,21.934,21.438,20.945,20.421,19.935,19.049,18.765,18.514,17.911,17.651,17.049,16.572,
India,IND,Vitamin A supplementation coverage rate (% of children ages 6-59 months),SN.ITK.VITA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,23,30,34,35,49,25,36,57,68,35,58,55,54,61,53,71,,56,,54,
India,IND,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4,20.1,21.5,22.1,21.6,19.6,17.5,16.6,16.3,15.9,15.4,14.9,14.9,14.8,14.5,13.9,13.2,13.3,14.6,16.3,
India,IND,Refugee population by country or territory of asylum,SM.POP.REFG,,,,,44000,45000,45000,50000,55000,56150,56500,56180,57680,58840,59900,,,,,,,3510,5010,6930,7200,6720,6440,6720,6645,9549,212743,210569,258372,262802,258342,227481,233371,223072,185516,180031,170940,169548,168853,164754,162683,139284,158358,161534,184539,185318,184814,185118,185644,188391,199931,201379,197848,197142,195887,195103,195373,212413
India,IND,"Children in employment, wage workers, female (% of female children in employment, ages 7-14)",SL.WAG.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,,32.63,,,,,,,,,
India,IND,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.869999886,,,,,,2.849999905,,,,,8.600000381,,,,,2.880000114,,3.049999952,,,,,,7.630000114,6.650000095,8.239999771,
India,IND,"Share of youth not in education, employment or training, male (% of male youth population)",SL.UEM.NEET.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.30999947,,,,,,10.28999996,,,,7.579999924,16.56999969,,,,,9.869999886,,8.569999695,,,,,,15.30000019,16.03000069,17.64999962,
India,IND,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.96999931,,,,,,20.61000061,,,,,22.15999985,,,,,16.10000038,,10.35000038,,,,,,17.79000092,12.77999973,11.97999954,
India,IND,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.97999954,,,,,,10.31000042,,,,,10.19999981,,,,,7.5,,8.090000153,,,,,,16.51000023,15.72999954,17.90999985,
India,IND,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.93999958,,,,,,8.06000042,,,,,15.06999969,,,,,9.600000381,,9.869999886,,,,,,26.17000008,22.69000053,24.54000092,
India,IND,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.54135833,,,,,,,,,,
India,IND,Coverage of social safety net programs in 2nd quintile (% of population),per_sa_allsa.cov_q2_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.09335284,,,,,19.60785986,,94.06168162,,,,,,,,,,
India,IND,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.615840313,,,,,,,,,,
India,IND,Coverage of unemployment benefits and ALMP in 2nd quintile (% of population),per_lm_alllm.cov_q2_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.086461171,,,,,2.314483656,,,,,,,,,,,,
India,IND,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.54399137,6.056467409,6.571358118,6.786797761,7.292165466,7.818441001,8.277678695,8.66807964,9.664912877,9.89964013,9.960217526,10.05254132,10.32082279,10.47580797,10.58701848,10.6744235,10.94024283,11.31468074,11.80612469,13.13761916,14.47533772,15.28289318,15.44446373,16.93855667,17.78922081,18.42266273,18.88547516,19.46903992,19.7533984,20.12538822,21.19689894,21.28467424
India,IND,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,4.7619,4.7619,4.7619,4.7619,4.7619,4.762,7,7.5,7.5,7.5,7.5,7.4416,7.7306,7.863,7.9756,8.6534,8.9383,8.5625,8.2062,8.0764,7.8928,8.9294,9.6283,10.3121,11.8868,12.2374,12.7865,12.9685,14.4767,16.6624,17.9485,24.5186,26.4113,31.3643,31.3977,33.4622,35.5008,37.1583,42.0622,43.3342,45.6855,47.6936,48.4061,45.9525,44.9318,44.2736,45.2495,40.2607,45.9936,47.4437,45.5622,47.9215,54.4091,60.5019,61.1436,65.4685,67.072,64.4549,69.9229,70.897,74.225,74.5039
India,IND,Net secondary income (Net current transfers from abroad) (current US$),NY.TRF.NCTR.CD,58800058.8,73500073.5,71400071.4,88200088.2,81900081.9,165896682.1,128571428.6,136000000,170666666.7,166666666.7,164000000,219038916.4,199208340.9,244181610.1,343547820.9,610164790.7,826779141.4,1193576642,1269771636,2010796890,2859568214,2487289180,2624554698,2690043735,2608776121,2305228235,2327454737,2698076107,2653228982,2279383522,2067582249,3826482752,4250453404,5265221924,8094860452,6608053266,12385073012,11777718572,10280489371,12260985550,12873012225,15382147710,16367565245,21579892280,20469021940,24521385205,29747953016,41604095309,44182016628,52085524527,53114423799,63625303882,64342361848,65438936628,66262699612,63096416888,56571757323,62949474754,70611990880,76218180388,74393837663,78088947823
India,IND,Net primary income (Net income from abroad) (constant LCU),NY.GSR.NFCY.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,,,,,,,,,,,,,,,,13.13740696,16.00621871,15.43955807,15.07913466,15.7494858,14.4917594,15.80422136,15.85801293,15.41942038,15.88526061,16.88310069,15.87853057,17.10633238,18.34894908,20.38123184,21.49507293,22.0961831,23.60796139,24.41982794,26.28566947,27.27242286,27.30401846,27.78788833,26.11001683,25.83806707,26.39948127,26.48948386,28.3009828,30.69861202,33.56829388,34.66729049,36.6467896,37.1670197,36.47184124,35.83130965,36.69912395,35.44347316,35.68025073,34.73721651,33.86648524,32.83486979,31.47323261,32.0533813,31.75038595,29.98620823,28.92812471,30.69138338
India,IND,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190,1210,1280,1350,1440,1550,1670,1740,1830,1990,2070,2180,2260,2440,2660,2920,3200,3500,3610,3870,4170,4430,4770,4950,5130,5350,5660,6050,6520,6820,6360,7130
India,IND,GNI per capita (current LCU),NY.GNP.PCAP.CN,393.7903372,407.2316687,427.5769081,480.1092625,546.9755667,563.7915004,623.8020348,715.4048227,741.5959045,798.8964658,834.6682278,874.192686,942.6862896,1122.543474,1297.097406,1362.536484,1436.637777,1592.647059,1688.741,1816.006942,2115.411363,2424.22427,2641.6433,3005.125524,3287.008022,3628.426244,3967.530717,4404.052985,5095.980146,5722.292978,6531.825969,7336.62784,8258.840505,9325.969836,10732.33774,12362.58921,14052.2767,15285.19431,17204.51856,18960.40817,19980.04349,21271.88919,22542.96996,24805.66161,27845.24811,31230.62323,36007.24468,41003.47688,45421.98797,51717.8722,60878.46355,68856.22454,77107.48283,85921.79005,94247.94278,102898.4766,112632.4122,124835.9448,136576.3245,143746.4311,139891.1954,165508.2679
India,IND,GNI (constant LCU),NY.GNP.MKTP.KN,7.34466E+12,7.61038E+12,7.82931E+12,8.30072E+12,8.91111E+12,8.67165E+12,8.66818E+12,9.3385E+12,9.66014E+12,1.02915E+13,1.08234E+13,1.10036E+13,1.09479E+13,1.13163E+13,1.14634E+13,1.25224E+13,1.27344E+13,1.36665E+13,1.44503E+13,1.37146E+13,1.46439E+13,1.5505E+13,1.59994E+13,1.71633E+13,1.77941E+13,1.87343E+13,1.96225E+13,2.03674E+13,2.22796E+13,2.36018E+13,2.48635E+13,2.51162E+13,2.65063E+13,2.78066E+13,2.96725E+13,3.19201E+13,3.43644E+13,3.58198E+13,3.80349E+13,4.13929E+13,4.28691E+13,4.49969E+13,4.67626E+13,5.04342E+13,5.44294E+13,5.87294E+13,6.34239E+13,6.85274E+13,7.05219E+13,7.60632E+13,8.21182E+13,8.6595E+13,9.10466E+13,9.67903E+13,1.0403E+14,1.12346E+14,1.21636E+14,1.29987E+14,1.38405E+14,1.43743E+14,1.33683E+14,1.45008E+14
India,IND,GNI (current LCU),NY.GNP.MKTP.CN,1.75613E+11,1.85841E+11,1.99689E+11,2.2946E+11,2.67503E+11,2.8196E+11,3.18758E+11,3.73432E+11,3.95591E+11,4.3565E+11,4.65329E+11,4.98289E+11,5.49433E+11,6.69157E+11,7.90869E+11,8.49574E+11,9.15787E+11,1.03791E+12,1.12515E+12,1.23715E+12,1.47408E+12,1.72816E+12,1.92621E+12,2.2413E+12,2.50764E+12,2.83105E+12,3.16561E+12,3.59246E+12,4.24867E+12,4.87547E+12,5.68564E+12,6.52183E+12,7.49551E+12,8.63912E+12,1.01449E+13,1.1921E+13,1.38173E+13,1.53209E+13,1.75733E+13,1.97283E+13,2.11715E+13,2.29517E+13,2.47592E+13,2.77182E+13,3.16396E+13,3.60601E+13,4.22139E+13,4.87815E+13,5.48123E+13,6.32841E+13,7.55267E+13,8.6595E+13,9.82725E+13,1.10936E+14,1.23205E+14,1.36121E+14,1.50774E+14,1.69052E+14,1.86973E+14,1.98817E+14,1.95342E+14,2.32963E+14
India,IND,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,6.042585186,6.860309485,7.699568371,9.590284726,9.494434839,8.66475356,6.572307145,5.469007569,9.956722724,11.23435773,11.36808794,10.04659303,10.39284556,12.08605988,9.761464526,12.77774119,15.21073976,14.55396142,14.01167059,14.30845176,12.50197934,14.23139398,14.68055929,14.36414935,15.03947421,16.09089169,15.29062372,16.6213838,18.27611308,20.26484717,21.63937451,21.90319985,23.34061486,23.54577798,24.72334662,25.7592716,25.11389215,25.05944148,24.28137624,23.81502385,24.31318339,24.09169268,25.65625818,27.62003248,31.24374971,32.25512987,34.08758413,34.3773732,32.78470286,32.58044411,34.26753437,32.70831983,32.85518999,32.05907377,31.43142609,30.56442821,30.39617069,30.50765137,29.88845866,28.07927262,27.14451219,29.30687333
India,IND,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0.046068787,0.056691147,0.046520843,0.056222382,0.18139829,0.40399675,0.539437878,0.644963084,0.642222697,1.530869308,1.02623638,1.604267484,1.365695157,1.704739318,1.765367061,2.064018323,0.970912943,1.116839744,0.814932149,1.43049344,1.741020902,1.127144721,0.958592342,0.891776557,0.779472764,0.932780093,1.005383707,0.909078026,0.491671716,0.720296599,1.188830359,0.867161855,0.877868165,0.874490863,1.039402072,1.278897537,1.390073199,1.182664063,1.594893631,0.678633805,0.809866607,1.344800867,1.302152018,1.152039795,0.926982393,0.354619402,0.234708105,0.322501602,0.454587641,0.361579706,0.247046219,
India,IND,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.359574512,0.578972021,3.574901046,5.008485432,-4.788008238,-2.183001818,5.55485816,1.169729838,4.218131001,2.85855823,-0.585705894,-2.743920031,0.996135555,-1.074028888,6.733780786,-0.558062114,4.912095731,3.398876544,-7.321991041,4.349374093,3.62086273,1.162592174,4.892732989,1.497907949,2.914206593,2.460505288,1.691962091,7.259166023,3.673862559,3.297854066,-1.045105469,3.316865935,2.627465863,4.525133811,5.452945864,5.471108102,2.071873277,4.19892116,6.851333408,1.965952437,2.945319359,1.975907984,6.016520564,6.132606168,6.206011032,6.426044715,6.093625779,1.630780589,6.371709389,7.01317458,3.81807313,4.06082357,5.014611864,6.086180227,6.721067631,6.980989701,5.568333514,5.302408679,2.679716666,-7.484046473,7.818248962
India,IND,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0,0,4.24E-05,0.000374029,0.001547932,0.004713654,0.007598739,0.007805532,0.004356163,0.006756381,0.009132155,0.002557008,0,0.005082343,0.003451968,0.001863109,0.007586639,0.006971244,0.008999803,0.008596695,0.024103839,0.027517649,0.022450587,0.025748593,0.026543513,0.031858985,0.052164219,0.049664195,0.048720631,0.061546992,0.092761685,0.086727453,0.132802372,0.117538144,0.109009587,0.145726904,0.174373693,0.096222768,0.089747742,0.140143729,0.123547297,0.199690389,0.170477371,0.108124588,0.102102575,0.079209241,0.040085003,0.042590902,0.060178325,0.041288522,0.029501364,
India,IND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.722742533,2.931127735,5.994353262,7.452950123,-2.63577011,-0.05532877,7.825963031,3.387929176,6.539700299,5.157229737,1.642930375,-0.553301305,3.295521135,1.185336255,9.149912016,1.663103638,7.254764588,5.712532089,-5.238182704,6.735821529,6.006203626,3.47573324,7.288892903,3.820737856,5.254299223,4.776564168,3.965355635,9.627782916,5.947343332,5.533454561,1.056831433,5.482396022,4.75077622,6.658924067,7.57449184,7.549522249,4.049820849,6.184415821,8.845755561,3.840991157,4.823966264,3.803975321,7.860381476,7.922936613,7.923430621,8.060732573,7.660815065,3.08669806,7.861888833,8.497584702,5.241315001,5.456388753,6.386106401,7.410227605,7.996253786,8.256305502,6.795383419,6.453851345,3.73791852,-6.596080522,8.681228731
India,IND,GDP (current US$),NY.GDP.MKTP.CD,37029883876,39232435784,42161481858,48421923459,56480289941,59554854576,45865462034,50134942204,53085455871,58447995017,62422483055,67350988021,71463193831,85515269585,99525899116,98472796457,1.02717E+11,1.21487E+11,1.373E+11,1.52992E+11,1.86325E+11,1.93491E+11,2.00715E+11,2.18262E+11,2.12158E+11,2.32512E+11,2.48986E+11,2.79034E+11,2.96589E+11,2.96042E+11,3.20979E+11,2.70105E+11,2.88208E+11,2.79296E+11,3.27276E+11,3.60282E+11,3.92897E+11,4.15868E+11,4.21351E+11,4.5882E+11,4.68395E+11,4.85441E+11,5.14938E+11,6.07699E+11,7.09149E+11,8.20382E+11,9.4026E+11,1.21674E+12,1.1989E+12,1.34189E+12,1.67562E+12,1.82305E+12,1.82764E+12,1.85672E+12,2.03913E+12,2.10359E+12,2.2948E+12,2.65147E+12,2.70293E+12,2.83155E+12,2.66769E+12,3.1763E+12
India,IND,Gross value added at basic prices (GVA) (constant 2015 US$),NY.GDP.FCST.KD,1.2872E+11,1.32714E+11,1.35522E+11,1.42383E+11,1.53181E+11,1.47583E+11,1.49085E+11,1.61217E+11,1.65424E+11,1.76204E+11,1.85038E+11,1.86906E+11,1.86311E+11,1.94791E+11,1.97052E+11,2.14795E+11,2.1748E+11,2.33725E+11,2.46586E+11,2.3376E+11,2.50521E+11,2.64614E+11,2.72353E+11,2.93743E+11,3.05378E+11,3.18087E+11,3.31812E+11,3.4354E+11,3.78443E+11,4.01655E+11,4.22883E+11,4.28932E+11,4.5194E+11,4.77616E+11,5.08158E+11,5.45194E+11,5.88671E+11,6.13994E+11,6.55029E+11,7.07459E+11,7.36806E+11,7.76488E+11,8.06598E+11,8.70856E+11,9.32259E+11,1.00946E+12,1.09077E+12,1.1713E+12,1.22182E+12,1.30559E+12,1.41043E+12,1.4841E+12,1.56452E+12,1.65924E+12,1.77795E+12,1.92069E+12,2.07381E+12,2.20304E+12,2.33111E+12,2.42002E+12,2.30389E+12,2.49069E+12
India,IND,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,-16783742638,-20079226737,-17156017406,-17936480083,-21720541735,-26909068095,-29718981731,-40670834641,-27397368849,-26690188540,-31588421158,-44214916586,-52340345136,-41017668757,-91767213111,-49146375560,-43889242462,-69278557588,-94257360312,-97211269020,-58053795699,-1.50203E+11,-1.60291E+11,-1.04887E+11,-1.71724E+11,-2.2661E+11,-2.84881E+11,-2.83344E+11,-2.828E+11,-2.69345E+11,-2.47569E+11,-2.14444E+11,-2.55179E+11,71171962000,-1.32027E+11,-2.66862E+11,4.90109E+11,93437863200,1.71654E+11,-1.04018E+12,-97938930800,-1.14366E+12,-9.01116E+11,-7.04572E+11,-6.58671E+11,-8.65157E+11,-7.32785E+11,-1.70795E+12,-2.55973E+11,-7.66844E+11,-8.1288E+11,-2.962E+11,1.22573E+12,1.14389E+12,1.8687E+11,1.02495E+12,3.06216E+12,4.58772E+12,2.46934E+12,8.8092E+11,-7.21225E+11,1.45725E+12
India,IND,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,2.145427647,4.405616729,8.353623887,8.551676965,8.300369408,13.27070656,8.61620471,2.415383585,3.343364338,1.562243483,5.32484106,10.83960269,17.82971565,16.66751573,-1.648681551,5.981859341,5.637229338,2.46028232,15.72804321,11.50832081,10.82758198,8.095863101,8.552859602,7.923232848,7.193785445,6.789400454,9.327893306,8.232515369,8.436808869,10.66830385,13.75181894,8.96515236,9.861782853,9.980044775,9.06270222,7.575018288,6.476271263,8.010167523,3.068395521,3.644970161,3.215616017,3.715683777,3.867798086,5.725413227,5.621903263,8.400938217,6.944418254,9.193969626,7.040365435,10.52603086,8.733580144,7.93438627,6.186503979,3.331756917,2.279588108,3.237974951,3.969257934,3.884240272,2.390748792,5.600919236,9.966416661
India,IND,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,,,,,,,,,,,,,,,,4847918543,8300438804,8460039082,9245061661,10768041798,12068671915,12937950275,12938743770,14500764325,12975180193,15155501455,15293817317,19571676678,24110298444,29305944398,35640753330,28067408798,34071099082,35229310354,48907499904,56706790087,61470813391,66584028234,65317420328,71031587457,69454757505,71204033371,84087116832,1.14757E+11,1.49867E+11,1.79954E+11,2.23697E+11,2.96225E+11,2.64109E+11,3.07839E+11,3.97398E+11,4.05765E+11,4.09518E+11,3.98682E+11,4.24166E+11,4.32799E+11,4.41961E+11,5.36882E+11,5.195E+11,5.11339E+11,4.85615E+11,
India,IND,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,313.9199737,311.3519341,303.7235372,319.4200175,289.4020273,303.2849308,318.7346246,331.6332944,346.876919,324.6801807,355.4432289,338.5077338,336.3220465,366.8270541,365.2605622,366.3146374,374.4441846,390.5386161,413.8288159,431.9940679,455.8201547,442.2833091,450.838292,484.3712677,501.84132,515.3361819,568.0286766,575.2751995,605.4276524,609.3620772,631.3131703,626.486508,645.9265213,696.0992287,755.2459231,805.7482748,854.6201103,911.5978087,914.0578905,999.8634729,1085.060764,1119.675826,1172.375573,1223.727132,1293.415822,1391.459386,1478.641797,1584.405203,1658.796867,1713.313846,1575.738838,
India,IND,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,,,,,,,,,,,57779018816,62272665828,66056330291,79040045695,91408163436,88994651654,92612334321,1.09053E+11,1.23625E+11,1.37389E+11,1.69172E+11,1.73759E+11,1.77852E+11,1.94301E+11,1.882E+11,2.0438E+11,2.20995E+11,2.46135E+11,2.61045E+11,2.59638E+11,2.80294E+11,2.34061E+11,2.50204E+11,2.43365E+11,2.87112E+11,3.15911E+11,3.45644E+11,3.65245E+11,3.72983E+11,4.04623E+11,4.08656E+11,4.24732E+11,4.51018E+11,5.33298E+11,6.19171E+11,7.12942E+11,8.15853E+11,1.05364E+12,1.02078E+12,1.16222E+12,1.44608E+12,1.57247E+12,1.57945E+12,1.59902E+12,1.772E+12,1.84072E+12,1.99393E+12,2.3213E+12,2.35665E+12,2.50734E+12,2.32211E+12,
India,IND,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,,,,,,,,,,,0.527684685,0.504413449,0.487126619,0.630853043,0.770102613,1.628459256,1.385627735,2.538515099,2.257633184,1.863299226,1.47869824,2.040209316,2.254537684,2.041085906,2.021428826,2.169969091,1.492972893,1.411994185,1.254034046,1.650836712,1.8552023,1.559323664,1.505466976,1.402029617,1.120769828,1.37029824,1.319831243,1.297440473,1.046336758,1.176071512,1.47219568,1.234784376,1.284417607,1.211548816,1.419461542,1.800222242,2.094619628,2.402736638,3.303582528,1.625349599,2.221028668,2.566965044,1.951013824,1.800703542,1.404697366,0.876362565,0.842306007,0.858984496,1.02003226,0.866852631,0.952972877,
